"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Annotation of Estimate!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1500000US530330250062","Block Group 2, Census Tract 250.06, King County, Washington","1986","359","null","null","1083","269","null","null","0","13","null","null","0","13","null","null","836","314","null","null","0","13","null","null","0","null","13","null","67","60","null","null","0","13","null","null","67","60","null","null",
"1500000US530330250063","Block Group 3, Census Tract 250.06, King County, Washington","1427","355","null","null","1044","337","null","null","0","13","null","null","0","13","null","null","338","139","null","null","0","13","null","null","0","null","13","null","45","54","null","null","0","13","null","null","45","54","null","null",
"1500000US530330250064","Block Group 4, Census Tract 250.06, King County, Washington","1270","247","null","null","1003","232","null","null","0","13","null","null","0","13","null","null","156","104","null","null","0","13","null","null","0","null","13","null","111","119","null","null","0","13","null","null","111","119","null","null",
"1500000US530330250071","Block Group 1, Census Tract 250.07, King County, Washington","1158","325","null","null","799","311","null","null","0","13","null","null","0","13","null","null","261","141","null","null","0","13","null","null","80","null","96","null","18","28","null","null","0","13","null","null","18","28","null","null",
"1500000US530330250072","Block Group 2, Census Tract 250.07, King County, Washington","1569","385","null","null","779","263","null","null","67","78","null","null","0","13","null","null","606","285","null","null","0","13","null","null","91","null","112","null","26","42","null","null","26","42","null","null","0","13","null","null",
"1500000US530330250073","Block Group 3, Census Tract 250.07, King County, Washington","1678","345","null","null","877","289","null","null","0","13","null","null","0","13","null","null","724","338","null","null","0","13","null","null","77","null","111","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330250081","Block Group 1, Census Tract 250.08, King County, Washington","984","364","null","null","801","323","null","null","34","53","null","null","0","13","null","null","125","99","null","null","0","13","null","null","0","null","13","null","24","40","null","null","24","40","null","null","0","13","null","null",
"1500000US530330250082","Block Group 2, Census Tract 250.08, King County, Washington","1305","334","null","null","712","357","null","null","0","13","null","null","0","13","null","null","571","323","null","null","6","12","null","null","0","null","13","null","16","25","null","null","0","13","null","null","16","25","null","null",
"1500000US530330251011","Block Group 1, Census Tract 251.01, King County, Washington","2224","669","null","null","908","335","null","null","179","173","null","null","0","13","null","null","480","524","null","null","0","13","null","null","393","null","389","null","264","246","null","null","79","119","null","null","185","169","null","null",
"1500000US530330251012","Block Group 2, Census Tract 251.01, King County, Washington","1144","368","null","null","700","305","null","null","17","27","null","null","14","24","null","null","261","189","null","null","0","13","null","null","32","null","53","null","120","104","null","null","9","15","null","null","111","103","null","null",
"1500000US530330251013","Block Group 3, Census Tract 251.01, King County, Washington","1380","303","null","null","994","290","null","null","0","13","null","null","0","13","null","null","386","201","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null",
"1500000US530330251014","Block Group 4, Census Tract 251.01, King County, Washington","1887","694","null","null","1281","674","null","null","135","186","null","null","0","13","null","null","280","182","null","null","0","13","null","null","0","null","13","null","191","239","null","null","0","13","null","null","191","239","null","null",
"1500000US530330251031","Block Group 1, Census Tract 251.03, King County, Washington","1484","427","null","null","378","214","null","null","179","124","null","null","0","13","null","null","664","287","null","null","0","13","null","null","191","null","261","null","72","91","null","null","0","13","null","null","72","91","null","null",
"1500000US530330251032","Block Group 2, Census Tract 251.03, King County, Washington","1541","478","null","null","892","346","null","null","0","13","null","null","0","13","null","null","575","328","null","null","0","13","null","null","35","null","59","null","39","47","null","null","0","13","null","null","39","47","null","null",
"1500000US530330251033","Block Group 3, Census Tract 251.03, King County, Washington","1110","450","null","null","660","390","null","null","0","13","null","null","0","13","null","null","430","216","null","null","0","13","null","null","0","null","13","null","20","27","null","null","0","13","null","null","20","27","null","null",
"1500000US530330251041","Block Group 1, Census Tract 251.04, King County, Washington","1309","485","null","null","624","249","null","null","0","13","null","null","0","13","null","null","574","425","null","null","0","13","null","null","21","null","34","null","90","93","null","null","23","38","null","null","67","91","null","null",
"1500000US530330251042","Block Group 2, Census Tract 251.04, King County, Washington","1503","546","null","null","485","202","null","null","211","216","null","null","0","13","null","null","645","323","null","null","0","13","null","null","0","null","13","null","162","215","null","null","0","13","null","null","162","215","null","null",
"1500000US530330251043","Block Group 3, Census Tract 251.04, King County, Washington","1574","436","null","null","641","222","null","null","0","13","null","null","0","13","null","null","460","287","null","null","0","13","null","null","57","null","77","null","416","244","null","null","0","13","null","null","416","244","null","null",
"1500000US530330252011","Block Group 1, Census Tract 252.01, King County, Washington","1356","372","null","null","1061","350","null","null","16","33","null","null","5","8","null","null","241","162","null","null","0","13","null","null","10","null","20","null","23","38","null","null","23","38","null","null","0","13","null","null",
"1500000US530330252012","Block Group 2, Census Tract 252.01, King County, Washington","2022","595","null","null","1119","328","null","null","14","23","null","null","0","13","null","null","806","460","null","null","0","13","null","null","71","null","103","null","12","21","null","null","0","13","null","null","12","21","null","null",
"1500000US530330252013","Block Group 3, Census Tract 252.01, King County, Washington","804","325","null","null","486","270","null","null","0","13","null","null","0","13","null","null","251","184","null","null","0","13","null","null","25","null","40","null","42","56","null","null","0","13","null","null","42","56","null","null",
"1500000US530330252021","Block Group 1, Census Tract 252.02, King County, Washington","1706","329","null","null","981","242","null","null","0","13","null","null","0","13","null","null","447","189","null","null","0","13","null","null","129","null","147","null","149","117","null","null","0","13","null","null","149","117","null","null",
"1500000US530330252022","Block Group 2, Census Tract 252.02, King County, Washington","1921","613","null","null","772","265","null","null","108","95","null","null","38","44","null","null","276","195","null","null","0","13","null","null","232","null","228","null","495","544","null","null","334","417","null","null","161","156","null","null",
"1500000US530330252023","Block Group 3, Census Tract 252.02, King County, Washington","1144","416","null","null","793","354","null","null","0","13","null","null","0","13","null","null","168","124","null","null","0","13","null","null","88","null","156","null","95","93","null","null","21","34","null","null","74","85","null","null",
"1500000US530330253021","Block Group 1, Census Tract 253.02, King County, Washington","1208","327","null","null","508","227","null","null","392","211","null","null","0","13","null","null","107","82","null","null","0","13","null","null","37","null","46","null","164","159","null","null","7","14","null","null","157","158","null","null",
"1500000US530330253022","Block Group 2, Census Tract 253.02, King County, Washington","1034","427","null","null","386","229","null","null","252","191","null","null","0","13","null","null","115","72","null","null","245","331","null","null","0","null","13","null","36","45","null","null","17","28","null","null","19","35","null","null",
"1500000US530330253023","Block Group 3, Census Tract 253.02, King County, Washington","1608","448","null","null","959","408","null","null","55","69","null","null","13","22","null","null","317","221","null","null","0","13","null","null","138","null","174","null","126","111","null","null","16","27","null","null","110","108","null","null",
